date,val,tweet,person,country
2019-10-31,0.4625,"....our manufacturers. We should have lower interest rates than Germany, Japan and all others. We are now, by far, the biggest and strongest Country, but the Fed puts us at a competitive disadvantage. China is not our problem, the Federal Reserve is! We will win anyway.",Trump,China
2019-10-31,0.4625,"....our manufacturers. We should have lower interest rates than Germany, Japan and all others. We are now, by far, the biggest and strongest Country, but the Fed puts us at a competitive disadvantage. China is not our problem, the Federal Reserve is! We will win anyway.",Trump,Germany
2019-10-31,0.4625,"....our manufacturers. We should have lower interest rates than Germany, Japan and all others. We are now, by far, the biggest and strongest Country, but the Fed puts us at a competitive disadvantage. China is not our problem, the Federal Reserve is! We will win anyway.",Trump,Japan
2019-10-31,0.102272727,"China and the USA are working on selecting a new site for signing of Phase One of Trade Agreement, about 60% of total deal, after APEC in Chile was canceled do to unrelated circumstances. The new location will be announced soon. President Xi and President Trump will do signing!",Trump,China
2019-11-05,0.340898268,"....monsters, the United States stands ready, willing &, able to get involved and do the job quickly and effectively. The great new President of Mexico has made this a big issue, but the cartels have become so large and powerful that you sometimes need an army to defeat an army!",Trump,Mexico
2019-11-05,0.156818182,"This is the time for Mexico, with the help of the United States, to wage WAR on the drug cartels and wipe them off the face of the earth. We merely await a call from your great new president!",Trump,Mexico
2019-11-05,0.097222222,"A wonderful family and friends from Utah got caught between two vicious drug cartels, who were shooting at each other, with the result being many great American people killed, including young children, and some missing. If Mexico needs or requests help in cleaning out these.....",Trump,Mexico
2019-11-06,0.09375,"....Also talked about their Border with Syria, the eradication of terrorism, the ending of hostilities with the Kurds, and many other topics. Look forward to seeing President Erdogan next Wednesday, November 13th at the @WhiteHouse!",Trump,Syria
2019-11-06,0,"Thank you to Kurt Volker, U.S. Envoy to Ukraine, who said in his Congressional Testimony, just released, ""You asked what conversations did I have about that quid pro quo, et cetra. NONE, because I didn't know there was a quid pro quo.""ù  Witch Hunt!",Trump,Ukraine
2019-11-07,0.1875,"Bill Barr did not decline my request to talk about Ukraine. The story was a Fake Washington Post con job with an ""anonymous""ù source that doesn't exist. Just read the Transcript. The Justice Department already ruled that the call was good. We don't have freedom of the press!",Trump,Ukraine
2019-11-07,-0.333333333,"The story in the Amazon Washington Post, of course picked up by Fake News CNN, saying ""President Trump asked for AG Barr to host a news conference clearing him on Ukraine,""ù is totally untrue and just another FAKE NEWS story with anonymous sources that don't exist....",Trump,Ukraine
2019-11-09,0,"""Mark Levin blasts Adam Schiff, claims 'the law is on the president's side' on Ukraine""ù https://t.co/GhO065fd8X",Trump,Ukraine
2019-11-10,-0.55,"""There's nothing there! I'm trying to let the House know that they're dividing America for no good reason. We've got a lot of things we should be doing, like lowering drug costs &, getting a trade deal with Mexico and Canada.""ù @LindseyGrahamSC  The Do Nothing Dems have gone crazy!",Trump,Canada
2019-11-10,-0.55,"""There's nothing there! I'm trying to let the House know that they're dividing America for no good reason. We've got a lot of things we should be doing, like lowering drug costs &, getting a trade deal with Mexico and Canada.""ù @LindseyGrahamSC  The Do Nothing Dems have gone crazy!",Trump,Mexico
2019-11-11,0.455,"In order to continue being the most Transparent President in history, I will be releasing sometime this week the Transcript of the first, and therefore most important, phone call I had with the President of Ukraine. I am sure you will find it tantalizing!",Trump,Ukraine
2019-11-11,0,"""The President has until September 30th to give this aid to Ukraine. He gets it out on September 11th., 3 weeks before the deadline. So, we give our ally aid, and Joe Biden is not investigated. Remember that, they get the aid and we get nothing in return. The Democrats....",Trump,Ukraine
2019-11-11,-0.067424242,"If Iran is able to turn over to the U.S. kidnapped former FBI Agent Robert A. Levinson, who has been missing in Iran for 12 years, it would be a very positive step. At the same time, upon information &, belief, Iran is, &, has been, enriching uranium. THAT WOULD BE A VERY BAD STEP!",Trump,Iran
2019-11-12,0.016759673,"....Ukrainian energy company, and more millions taken from China, and now reports of other companies and countries also giving him big money, are certainly looking very corrupt (to put it mildly!) to me. Both Bidens should be forced to testify in this No Due Process Scam!",Trump,China
2019-11-12,-0.45,"""This isn't about Ukraine. This isn't about Impeachment. This is about subverting Democracy!""ù @BillOReilly So true, and led by angry and dishonest people who hate themselves, and must hate our Country!",Trump,Ukraine
2019-11-13,-0.2,"....any laws or did anything wrong, and they have to move away from quid pro quo because there was no quid, and there was no quo. Ukraine got it's money (3 weeks early), and there was no investigation.""ù @CharlesHurt @foxandfriends",Trump,Ukraine
2019-11-15,0.206354167,"....They call it ""serving at the pleasure of the President.""ù The U.S. now has a very strong and powerful foreign policy, much different than proceeding administrations. It is called, quite simply, America First! With all of that, however, I have done FAR more for Ukraine than O.",Trump,Ukraine
2019-11-15,0.02034632,"Everywhere Marie Yovanovitch went turned bad. She started off in Somalia, how did that go? Then fast forward to Ukraine, where the new Ukrainian President spoke unfavorably about her in my second phone call with him. It is a U.S. President's absolute right to appoint ambassadors.",Trump,Ukraine
2019-11-15,-0.045,"Democrats must apologize to USA: Ukrainian Foreign Minister Vadym Prystaiko said that ""United States Ambassador Gordon Sondland did NOT link financial military assistance to a request for Ukraine to open up an investigation into former V.P. Joe Biden &, his son, Hunter Biden.....",Trump,Ukraine
2019-11-15,-0.43125,"The Impeachment Witch Hunt should be over with the statement made last night by the President and Foreign Minister of Ukraine. Nervous Nancy Pelosi, who should be home cleaning up the dangerous &, disgusting Slum she is making of her District in San Francisco, where even the......",Trump,Ukraine
2019-11-17,0.129166667,"Our great Farmers will recieve another major round of ""cash,""ù compliments of China Tariffs, prior to Thanksgiving. The smaller farms and farmers will be big beneficiaries. In the meantime, and as you may have noticed, China is starting to buy big again. Japan deal DONE. Enjoy!",Trump,China
2019-11-17,0.129166667,"Our great Farmers will recieve another major round of ""cash,""ù compliments of China Tariffs, prior to Thanksgiving. The smaller farms and farmers will be big beneficiaries. In the meantime, and as you may have noticed, China is starting to buy big again. Japan deal DONE. Enjoy!",Trump,Japan
2019-11-17,0.083333333,"Tell Jennifer Williams, whoever that is, to read BOTH transcripts of the presidential calls, &, see the just released ststement from Ukraine. Then she should meet with the other Never Trumpers, who I don't know &, mostly never even heard of, &, work out a better presidential attack!",Trump,Ukraine
2019-11-17,-0.125,"Republicans &, others must remember, the Ukrainian President and Foreign Minister both said that there was no pressure placed on them whatsoever. Also, they didn't even know the money wasn't paid, and got the money with no conditions. But why isn't Germany, France (Europe) paying?",Trump,France
2019-11-17,-0.125,"Republicans &, others must remember, the Ukrainian President and Foreign Minister both said that there was no pressure placed on them whatsoever. Also, they didn't even know the money wasn't paid, and got the money with no conditions. But why isn't Germany, France (Europe) paying?",Trump,Germany
2019-11-18,0.1525,"Just finished a very good &, cordial meeting at the White House with Jay Powell of the Federal Reserve. Everything was discused including interest rates, negative interest, low inflation, easing, Dollar strength &, its effect on manufacturing, trade with China, E.U. &, others, etc.",Trump,China
2019-11-18,0.1525,"Just finished a very good &, cordial meeting at the White House with Jay Powell of the Federal Reserve. Everything was discussed including interest rates, negative interest, low inflation, easing, Dollar strength &, its effect on manufacturing, trade with China, E.U. &, others, etc.",Trump,China
2019-11-18,0,"""All they do is bring up witnesses who didn't witness anything.""ù @KatrinaPierson @SteveHiltonx  Nothing matters except the two transcripts of the presidential calls, and the statement of no pressure put out by Ukraine!",Trump,Ukraine
2019-11-20,0.179166667,"Impeachment Witch Hunt is now OVER! Ambassador Sondland asks U.S. President (me): ""What do you want from Ukraine? I keep hearing all these different ideas &, theories. What do you want? It was a very abrupt conversation. He was not in a good mood. He (the President) just said,""ù...",Trump,Ukraine
2019-11-20,-0.226111111,"Nancy Pelosi will go down as the least productive Speaker of the House in history. She is dominated by AOC Plus 3 and the Radical Left. Mexico and Canada, after waiting for 6 months to be approved, are ready to flee - and who can blame them? Too bad!",Trump,Canada
2019-11-20,-0.226111111,"Nancy Pelosi will go down as the least productive Speaker of the House in history. She is dominated by AOC Plus 3 and the Radical Left. Mexico and Canada, after waiting for 6 months to be approved, are ready to flee - and who can blame them? Too bad!",Trump,Mexico
2019-11-21,0.244444444,Iran has become so unstable that the regime has shut down their entire Internet System so that the Great Iranian people cannot talk about the tremendous violence taking place within the country....,Trump,Iran
2019-11-21,0.142857143,".....President Trump said the Ukraine President should just do the right thing (No Quid Pro Quo). You shouldn't charge, but you cannot convict, a sitting president on the basis of conflicting and ambiguous evidence, and destabilize the American Government.""ù Thank you Ken!",Trump,Ukraine
2019-11-21,0.05375,"I never in my wildest dreams thought my name would in any way be associated with the ugly word, Impeachment! The calls (Transcripts) were PERFECT, there was NOTHING said that was wrong. No pressure on Ukraine. Great corruption &, dishonesty by Schiff on the other side!",Trump,Ukraine
2019-11-21,0,"""Freed Taliban hostages arrive in Germany.""ù @foxandfriends  @FoxNews @OANN  We got them back!",Trump,Germany
2019-11-21,0,"....They want ZERO transparency, thinking the world will not find out the death and tragedy that the Iranian Regime is causing!",Trump,Iran
2019-11-23,0.2,"....ANY DIRECT EVIDENCE THAT PRESIDENT TRUMP DID ANYTHING IMPEACHABLE. No one heard him order a quid pro quo. No one offered a convincing reason why Trump's interest in having Ukraine probe potential cortuption warrants Impeachment. ""I want no Quid Pro Quo""ù Ambassador....",Trump,Ukraine
2019-11-23,0.008333333,"""The Democrats dirty tricks have started this whole thing. The Whistleblower, the guy who took his case to Schiff's staff first, is what really blows the lid off this entire saga. He worked for Biden on Ukraine policy when Biden was VP. He worked for deep state henchman John",Trump,Ukraine
2019-11-24,0.3125,"""The whole Russia thing was a Hoax, and the Ukraine thing is a Hoax, and the Democrats are a Joke. This is a disaster for them!""ù @DevinNunes @FoxNews The Do Nothing Democrats are hurting our Country, and they don't care!",Trump,Russia
2019-11-24,0.3125,"""The whole Russia thing was a Hoax, and the Ukraine thing is a Hoax, and the Democrats are a Joke. This is a disaster for them!""ù @DevinNunes @FoxNews The Do Nothing Democrats are hurting our Country, and they don't care!",Trump,Ukraine
2019-11-26,-0.25,"...lawyer has already stated that I did nothing wrong. John Bolton is a patriot and may know that I held back the money from Ukraine because it is considered a corrupt country, &, I wanted to know why nearby European countries weren't putting up money also. Likewise, I would....",Trump,Ukraine
2019-11-27,-0.125,"""OMB Official: Ukraine Aid Held Up Because Other Countries Weren't Giving""ù https://t.co/nYwMq3M5SB",Trump,Ukraine
2019-12-02,0.1,"U.S. Markets are up as much as 21% since the announcement of Tariffs on 3/1/2018 - and the U.S. is taking in massive amounts of money (and giving some to our farmers, who have been targeted by China)!",Trump,China
2019-12-02,-0.25,"Breaking News: The President of Ukraine has just again announced that President Trump has done nothing wrong with respect to Ukraine and our interactions or calls. If the Radical Left Democrats were sane, which they are not, it would be case over!",Trump,Ukraine
2019-12-03,1,"The United States of America supports the brave people of Iran who are protesting for their FREEDOM. We have under the Trump Administration, and always will!",Trump,Iran
2019-12-04,0,"....Just finished meetings with Turkey and Germany. Heading to a meeting now with those countries that have met their 2% GOALS, followed by meetings with Denmark and Italy....",Trump,Germany
2019-12-05,0,"When I said, in my phone call to the President of Ukraine, ""I would like you to do US a favor though because our country has been through a lot and Ukraine knows a lot about it.""ù With the word ""us""ù I am referring to the United States, our Country. I then went on to say that......",Trump,Ukraine
2019-12-07,1,"Taken during the Obama Administration (despite $150 Billion gift), returned during the Trump Administration. Thank you to Iran on a very fair negotiation. See, we can make a deal together! https://t.co/rZaY9p8xzV",Trump,Iran
2019-12-07,0.291666667,The United States will not rest until we bring every American wrongfully detained in Iran and around the world back home to their loved ones! https://t.co/2kWgJhvrtY,Trump,Iran
2019-12-07,0.275,"Hard to believe, but if Nancy Pelosi had put our great Trade Deal with Mexico and Canada, USMCA, up for a vote long ago, our economy would be even better. If she doesn't move quickly, it will collapse!",Trump,Canada
2019-12-07,0.275,"Hard to believe, but if Nancy Pelosi had put our great Trade Deal with Mexico and Canada, USMCA, up for a vote long ago, our economy would be even better. If she doesn't move quickly, it will collapse!",Trump,Mexico
2019-12-07,0.008333333,"""Why re-elect Democrats when you know that this is what they are doing with their majority. Their case is not strong because first it was Russian Collusion, then it was obstruction, then it was Ukraine, now their pivoting back to Russia. Why would they be doing that?""ù Lisa Booth",Trump,Russia
2019-12-07,0.008333333,"""Why re-elect Democrats when you know that this is what they are doing with their majority. Their case is not strong because first it was Russian Collusion, then it was obstruction, then it was Ukraine, now their pivoting back to Russia. Why would they be doing that?""ù Lisa Booth",Trump,Ukraine
2019-12-07,0,"Why is the World Bank loaning money to China? Can this be possible? China has plenty of money, and if they don't, they create it. STOP!",Trump,China
2019-12-08,0.15,"....Biden on the board of the largest natural gas company in Ukraine, getting paid $83,000 a month, 10 times as much as a board member of @exxonmobil.""ù Thank you Ted. He also  made a fortune from China and others, but zero before his father became V.P. @MeetThePress",Trump,China
2019-12-08,0.15,"....Biden on the board of the largest natural gas company in Ukraine, getting paid $83,000 a month, 10 times as much as a board member of @exxonmobil.""ù Thank you Ted. He also  made a fortune from China and others, but zero before his father became V.P. @MeetThePress",Trump,Ukraine
2019-12-08,0.133333333,"....with the U.S. Presidential Election in November. North Korea, under the leadership of Kim Jong Un, has tremendous economic potential, but it must denuclearize as promised. NATO, China, Russia, Japan, and the entire world is unified on this issue!",Trump,China
2019-12-08,0.133333333,"....with the U.S. Presidential Election in November. North Korea, under the leadership of Kim Jong Un, has tremendous economic potential, but it must denuclearize as promised. NATO, China, Russia, Japan, and the entire world is unified on this issue!",Trump,Japan
2019-12-08,0.133333333,"....with the U.S. Presidential Election in November. North Korea, under the leadership of Kim Jong Un, has tremendous economic potential, but it must denuclearize as promised. NATO, China, Russia, Japan, and the entire world is unified on this issue!",Trump,North Korea
2019-12-08,0.133333333,"....with the U.S. Presidential Election in November. North Korea, under the leadership of Kim Jong Un, has tremendous economic potential, but it must denuclearize as promised. NATO, China, Russia, Japan, and the entire world is unified on this issue!",Trump,Russia
2019-12-08,0.08,"""The Democrats haven't come up with a smocking gun. Nancy Pelosi, by raising this to the level of Impeachment, has raised the bar impossibly high. This comes after three years of nonstop investigations of Trump, the Russian collusion narrative, the Mueller Report, &, now the.....",Trump,Russia
2019-12-10,0.277,"Just had a very good meeting with Foreign Minister Sergey Lavrov and representatives of Russia. Discussed many items including Trade, Iran, North Korea, INF Treaty, Nuclear Arms Control, and Election Meddling. Look forward to continuing our dialogue in the near future! https://t.co/tHecH9a9ck",Trump,Iran
2019-12-10,0.277,"Just had a very good meeting with Foreign Minister Sergey Lavrov and representatives of Russia. Discussed many items including Trade, Iran, North Korea, INF Treaty, Nuclear Arms Control, and Election Meddling. Look forward to continuing our dialogue in the near future! https://t.co/tHecH9a9ck",Trump,North Korea
2019-12-10,0.277,"Just had a very good meeting with Foreign Minister Sergey Lavrov and representatives of Russia. Discussed many items including Trade, Iran, North Korea, INF Treaty, Nuclear Arms Control, and Election Meddling. Look forward to continuing our dialogue in the near future! https://t.co/tHecH9a9ck",Trump,Russia
2019-12-10,-0.002083333,"Nadler just said that I ""pressured Ukraine to interfere in our 2020 Election.""ù Ridiculous, and he knows that is not true. Both the President &, Foreign Minister of Ukraine said, many times, that there ""WAS NO PRESSURE.""ù Nadler and the Dems know this, but refuse to acknowledge!",Trump,Ukraine
2019-12-12,0.179166667,"I also have constantly asked, ""Why aren't Germany, France and other European countries helping Ukraine more? They are the biggest beneficiaries. Why is it always the good ol' United States?""ù The Radical Left, Do Nothing Democrats, never mention this at their phony hearing!",Trump,France
2019-12-12,0.179166667,"I also have constantly asked, ""Why aren't Germany, France and other European countries helping Ukraine more? They are the biggest beneficiaries. Why is it always the good ol' United States?""ù The Radical Left, Do Nothing Democrats, never mention this at their phony hearing!",Trump,Germany
2019-12-12,0.179166667,"I also have constantly asked, ""Why aren't Germany, France and other European countries helping Ukraine more? They are the biggest beneficiaries. Why is it always the good ol' United States?""ù The Radical Left, Do Nothing Democrats, never mention this at their phony hearing!",Trump,Ukraine
2019-12-12,0.1,"Getting VERY close to a BIG DEAL with China. They want it, and so do we!",Trump,China
2019-12-13,0.295714286,"We have agreed to a very large Phase One Deal with China. They have agreed to many structural changes and massive purchases of Agricultural Product, Energy, and Manufactured Goods, plus much more. The 25% Tariffs will remain as is, with 7 1/2% put on much of the remainder....",Trump,China
2019-12-13,-0.088541667,"Nancy Pelosi just got duped in an interview to admitting that she has been working on impeaching me for ""two and a half years.""ù In other words, she lied. This was the Radical Left, Do Nothing Democrats plan all along, long before the Ukraine phone call. Impeachment Hoax!",Trump,Ukraine
2019-12-13,-0.09375,"The Wall Street Journal story on the China Deal is completely wrong, especially their statement on Tariffs. Fake News. They should find a better leaker!",Trump,China
2019-12-14,0.020454545,"Chuck Schumer sat for years during the Obama Administration and watched as China ripped off the United States. He &, the Do Nothing Democrats did NOTHING as this $ carnage took place. Now, without even seeing it, he snipes at our GREAT new deal with China. Too bad Cryin' Chuck!",Trump,China
2019-12-14,-0.05,"""The FBI declares in a court filing that it has absolutely no records of disciplinary action against any lawyers in Russia Fisa Case despite 17 acts of misconduct. There is nothing noble about their leadership. FISA Court appears to be either corrupt or incompetent.""ù @LouDobbs",Trump,Russia
2019-12-16,0.086111111,"....energy independence, manufacturing resilience, illegal immigration coming down, the Wall going up, China confronted, the caliphate defeated, NAFTA renegotiated, our militsry rebuilt, NATO paying more, regulations costing less,.......and much more. This is why they're....",Trump,China
2019-12-16,0.048888889,"....energy independence, manufacturing resilience, illegal immigration coming down, the Wall going up, China confronted, the caliphate defeated, NAFTA renegotiated, our military rebuilt, NATO paying more, regulations costing less,.......and much more. This is why they're....",Trump,China
2019-12-17,0.1890625,".@FoxNews  ""Trump wins major victories in China and USMCA trade deals, defense spending and Space Force.""ù Thank you!",Trump,China
2019-12-19,0.566666667,"The great USMCA Trade Deal (Mexico &, Canada) has been sitting on Nancy Pelosi's desk for 8 months, she doesn't even know what it says, &, today, after passing by a wide margin in the House, Pelosi tried to take credit for it. Labor will vote for Trump. Trade deal is great for USA!",Trump,Canada
2019-12-19,0.566666667,"The great USMCA Trade Deal (Mexico &, Canada) has been sitting on Nancy Pelosi's desk for 8 months, she doesn't even know what it says, &, today, after passing by a wide margin in the House, Pelosi tried to take credit for it. Labor will vote for Trump. Trade deal is great for USA!",Trump,Mexico
2019-12-20,0.437321429,"Had a very good talk with President Xi of China concerning our giant Trade Deal. China has already started large scale purchaes of agricultural product &, more. Formal signing being arranged. Also talked about North Korea, where we are working with China, &, Hong Kong (progress!).",Trump,China
2019-12-20,0.437321429,"Had a very good talk with President Xi of China concerning our giant Trade Deal. China has already started large scale purchaes of agricultural product &, more. Formal signing being arranged. Also talked about North Korea, where we are working with China, &, Hong Kong (progress!).",Trump,North Korea
2019-12-26,0.166666667,"Russia, Syria, and Iran are killing, or on their way to killing, thousands of innocent civilians in Idlib Province. Don't do it! Turkey is working hard to stop this carnage.",Trump,Iran
2019-12-26,0.166666667,"Russia, Syria, and Iran are killing, or on their way to killing, thousands of innocent civilians in Idlib Province. Don't do it! Turkey is working hard to stop this carnage.",Trump,Russia
2019-12-26,0.166666667,"Russia, Syria, and Iran are killing, or on their way to killing, thousands of innocent civilians in Idlib Province. Don't do it! Turkey is working hard to stop this carnage.",Trump,Syria
2019-12-26,0.077777778,"Why should Crazy Nancy Pelosi, just because she has a slight majority in the House, be allowed to Impeach the President of the United States? Got ZERO Republican votes, there was no crime, the call with Ukraine was perfect, with ""no pressure.""ù She said it must be ""bipartisan....",Trump,Ukraine
2019-12-26,0.077777778,"Why should Crazy Nancy Pelosi, just because she has a slight majority in the House, be allowed to Impeach the President of the United States? Got ZERO Republican votes, there was no crime, the call with Ukraine was perfect, with ""no pressure.""ù She said it must be ""bipartisan...",Trump,Ukraine
2019-12-26,-0.291666667,"Russia, Syria, and Iran are killing, or on their way to killing, thousands if inocent civilians in Idlib Province. Don't do it! Turkey is working hard to stop this carnage.",Trump,Iran
2019-12-26,-0.291666667,"Russia, Syria, and Iran are killing, or on their way to killing, thousands if inocent civilians in Idlib Province. Don't do it! Turkey is working hard to stop this carnage.",Trump,Russia
2019-12-26,-0.291666667,"Russia, Syria, and Iran are killing, or on their way to killing, thousands if inocent civilians in Idlib Province. Don't do it! Turkey is working hard to stop this carnage.",Trump,Syria
2019-12-31,1,Wonderful account of U.S. Embassy (Iraq) vs. the Bengahzi disaster! https://t.co/qDQtgkjr1S,Trump,Iraq
2019-12-31,1,Wonderful account of U.S. Embassy (Iraq) vs. the Benghazi disaster! https://t.co/qDQtgkjr1S,Trump,Iraq
2019-12-31,0.625,"To those many millions of people in Iraq who want freedom and who don't want to be dominated and controlled by Iran, this is your time!",Trump,Iran
2019-12-31,0.625,"To those many millions of people in Iraq who want freedom and who don't want to be dominated and controlled by Iran, this is your time!",Trump,Iraq
2019-12-31,0.605555556,"President Putin of Russia called to thank me and the U.S. for informing them of a planned terrorist attack in the very beautiful city of Saint Petersburg. They were able to quickly apprehend the suspects, with many lives being saved. Great &, important coordination!",Trump,Russia
2019-12-31,0.465,"The U.S. Embassy in Iraq is, &, has been for hours, SAFE! Many of our great Warfighters, together with the most lethal military equipment in the world, was immediately rushed to the site. Thank you to the President &, Prime Minister of Iraq for their rapid response upon request....",Trump,Iraq
2019-12-31,0.292613636,"....Iran will be held fully responsible for lives lost, or damage incurred, at any of our facilities. They will pay a very BIG PRICE! This is not a Warning, it is a Threat. Happy New Year!",Trump,Iran
2019-12-31,0.196666667,"Iran killed an American contractor, wounding many. We strongly responded, and always will. Now Iran is orchestrating an attack on the U.S. Embassy in Iraq. They will be held fully responsible. In addition, we expect Iraq to use its forces to protect the Embassy, and so notified!",Trump,Iran
2019-12-31,0.196666667,"Iran killed an American contractor, wounding many. We strongly responded, and always will. Now Iran is orchestrating an attack on the U.S. Embassy in Iraq. They will be held fully responsible. In addition, we expect Iraq to use its forces to protect the Embassy, and so notified!",Trump,Iraq
2019-12-31,0.087714286,I will be signing our very large and comprehensive Phase One Trade Deal with China on January 15. The ceremony will take place at the White House. High level representatives of China will be present. At a later date I will be going to Beijing where talks will begin on Phase Two!,Trump,China
2019-12-31,-0.203125,"The Fake News said I played golf today, and I did NOT! I had meeting in various locations, while closely monitoring the U.S. Embassy situation in Iraq, which I am still doing. The Corrupt Lamestream Media knew this but, not surprisingly, failed to report or correct!",Trump,Iraq
2020-01-02,-0.324365079,"A lot of very good people were taken down by a small group of Dirty (Filthy) Cops, politicians, government officials, and an investigation that was illegally started &, that SPIED on my campaign. The Witch Hunt is sputtering badly, but still going on (Ukraine Hoax!). If this....",Trump,Ukraine
2020-01-03,0.3,"The United States has paid Iraq Billions of Dollars a year, for many years. That is on top of all else we have done for them. The people of Iraq don't want to be dominated &, controlled by Iran, but ultimately, that is their choice. Over the last 15 years, Iran has gained more....",Trump,Iran
2020-01-03,0.3,"The United States has paid Iraq Billions of Dollars a year, for many years. That is on top of all else we have done for them. The people of Iraq don't want to be dominated &, controlled by Iran, but ultimately, that is their choice. Over the last 15 years, Iran has gained more....",Trump,Iraq
2020-01-03,0,"Iran never won a war, but never lost a negotiation!",Trump,Iran
2020-01-03,0,"....and more control over Iraq, and the people of Iraq are not happy with that. It will never end well!",Trump,Iraq
2020-01-03,-0.003571429,"....of PROTESTERS killed in Iran itself. While Iran will never be able to properly admit it, Soleimani was both hated and feared within the country. They are not nearly as saddened as the leaders will let the outside world believe. He should have been taken out many years ago!",Trump,Iran
2020-01-04,0.125,"....hundreds of Iranian protesters. He was already attacking our Embassy, and preparing for additional hits in other locations. Iran has been nothing but problems for many years. Let this serve as a WARNING that if Iran strikes any Americans, or American assets, we have.....",Trump,Iran
2020-01-04,0.109541667,"....targeted 52 Iranian sites (representing the 52 American hostages taken by Iran many years ago), some at a very high level &, important to Iran &,  the Iranian culture, and those targets, and Iran itself, WILL BE HIT VERY FAST AND VERY HARD. The USA wants no more threats!",Trump,Iran
2020-01-04,0.005952381,"Iran is talking very boldly about targeting certain USA assets as revenge for our ridding the world of their terrorist leader who had just killed an American, &, badly wounded many others, not to mention all of the people he had killed over his lifetime, including recently....",Trump,Iran
2020-01-05,0.145833333,"These Media Posts will serve as notification to the United States Congress that should Iran strike any U.S. person or target, the United States will quickly &, fully strike back, &, perhaps in a disproportionate manner. Such legal notice is not required, but is given nevertheless!",Trump,Iran
2020-01-05,0.137373737,"The United States just spent Two Trillion Dollars on Military Equipment. We are the biggest and by far the BEST in the World! If Iran attacks an American Base, or any American, we will be sending some of that brand new beautiful equipment their way...and without hesitation!",Trump,Iran
2020-01-06,0,IRAN WILL NEVER HAVE A NUCLEAR WEAPON!,Trump,Iran
2020-01-08,0.242857143,"All is well! Missiles launched from Iran at two military bases located in Iraq. Assessment of casualties &, damages taking place now. So far, so good! We have the most powerful and well equipped military anywhere in the world, by far! I will be making a statement tomorrow morning.",Trump,Iran
2020-01-08,0.242857143,"All is well! Missiles launched from Iran at two military bases located in Iraq. Assessment of casualties &, damages taking place now. So far, so good! We have the most powerful and well equipped military anywhere in the world, by far! I will be making a statement tomorrow morning.",Trump,Iraq
2020-01-11,0.4,"To the brave, long-suffering people of Iran: I've stood with you since the beginning of my Presidency, and my Administration will continue to stand with you. We are following your protests closely, and are inspired by your courage.",Trump,Iran
2020-01-11,0.125,"The government of Iran must allow human rights groups to monitor and report facts from the ground on the ongoing protests by the Iranian people. There can not be another massacre of peaceful protesters, nor an internet shutdown. The world is watching.",Trump,Iran
2020-01-12,0.366666667,"To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you, and the World is watching. More importantly, the USA is watching. Turn your internet back on and let reporters roam free! Stop the killing of your great Iranian people!",Trump,Iran
2020-01-12,0.005681818,"Michael Goodwin, New York Post: ""Trump's peace through strength philosophy is what America needs. His (John Kerry) claim bears no relation to reality. The Agreement didn't create opportunities for America &; other signatories to confront Iran's malign activities. It overlooked....",Trump,Iran
2020-01-12,-0.045833333,"....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy who lit the fuse. So if he wants to clear his name, prove that his office is indeed incompetent.""ù @DevinNunes @MariaBartiromo @FoxNews The ICIG never wanted proof!",Trump,Ukraine
2020-01-12,-0.046666667,John Kerry got caught essentially admitting that funds given ridiculously to Iran were used to fund attacks on the USA. Only a complete fool would have given that 150 Billion Dollars Plus to Iran. They then went on a Middle East Rampage! @foxandfriends @PeteHegseth,Trump,Iran
2020-01-12,-0.055555556,"National Security Adviser suggested today that sanctions &; protests have Iran ""choked off""ù, will force them to negotiate. Actually, I couldn't care less if they negotiate. Will be totally up to them but, no nuclear weapons and ""don't kill your protesters.""ù",Trump,Iran
2020-01-12,-0.092708333,"House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing serious questions. ""The Democrats know the ICIG is a major problem-didn't release his testimony. Looks so much like everything else we've seen, from the Russia Hoax, to...",Trump,Russia
2020-01-12,-0.092708333,"House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing serious questions. ""The Democrats know the ICIG is a major problem-didn't release his testimony. Looks so much like everything else we've seen, from the Russia Hoax, to...",Trump,Ukraine
2020-01-13,0.385,"Wow! The wonderful Iranian protesters refused to step on, or in any way denigrate, our Great American Flag. It was put on the street in order for them to trample it, and they walked around it instead. Big progress!",Trump,Iran
2020-01-15,0,"Prime Minister of the United Kingdom, @BorisJohnson, stated, ""We should replace the Iran deal with the Trump deal.""ù I agree!",Trump,Iran
2020-01-16,0.441666667,"One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!",Trump,China
2020-01-16,0.241708754,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",Trump,Canada
